"Reporting starts","Reporting ends","Ad name","Ad delivery",Results,"Result indicator","Cost per results","Ad set budget","Ad set budget type","Amount spent (USD)",Impressions,Reach,Frequency,"CPM (cost per 1,000 impressions) (USD)",Purchases,Ends,"Attribution setting",Bid,"Bid type","Last significant edit","Quality ranking","Engagement rate ranking","Conversion rate ranking","Ad set name","Meta leads","Purchase ROAS (return on ad spend)","Campaign name"
2026-04-11,2026-04-11,"VIDEO_OG Voiceover New 2",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"VIDEO_Voiceover New Version Test",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,"IMAGES_The MONFRERE Uniform 2",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"IMAGES_Brand Selling Point",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,"VIDEO_MOF_Product Focus Brando On Water",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"VIDEO_Product Focus",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,"VIDEO_UGC_Allan Sitting Quality Denim",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"VIDEO_UGC Style",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,"VIDEO_MOF_FW25 LEIF 2",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"VIDEO_FW25 Lifestyle Campaign",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,"VIDEO_BOF_Product Focus Dann Clean With Text",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"VIDEO_Product Focus",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,"IMAGES_BOF_H25 2 with Carousel and Email Promotion",archived,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"IMAGES_FW25 Lifestyle Campaign",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,"VIDEO_MOF_ Voiceover Butter Suede New",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"VIDEO_Voiceover Brand Focus",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,"IMAGE_BOF_FW25 Image 1 New Arrivals",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"IMAGES_FW25 Lifestyle Campaign",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,"IMAGE_FW25_FLAT_Product Focus The Eastwood",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"IMAGES_Product Flats",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,"VIDEO_OG Voiceover New  3",not_delivering,,,,"Using campaign budget",0,38.16,829,683,1.213763,46.031363,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"VIDEO_Voiceover New Version Test",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,"IMAGES_Weekend Uniform 2",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"IMAGES_Brand Selling Point",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,"IMAGE_BOF_FW25 Image 2 Product Focus",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"IMAGES_FW25 Lifestyle Campaign",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,"VIDEO_UGC_Allan Walking Changing Outfits",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"VIDEO_UGC Style",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,"VIDEO_MOF_FW25 LEIF AND SHON V2",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"VIDEO_FW25 Lifestyle Campaign",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,"VIDEO_MOF_Lifestyle Brand Music Know Me",not_delivering,1,actions:offsite_conversion.fb_pixel_purchase,19.1,"Using campaign budget",0,19.1,554,419,1.322196,34.476534,1,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:34-0700,-,-,-,"VIDEO_Brand + Product Focus",,17.172775,MF_SALES_CREATIVES
2026-04-11,2026-04-11,"IMAGES_BOF_H25 1 with Carousel and Email Promotion",archived,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"IMAGES_FW25 Lifestyle Campaign",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,"VIDEO_MOF_Voiceover Dann Version 2",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"VIDEO_Voiceover Brand Focus",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,"VIDEO_TOF_PF25 Voiceover Brand Focus",not_delivering,,,,"Using campaign budget",0,1.69,25,24,1.041667,67.6,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"VIDEO_Voiceover Brand Focus",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,"IMAGE_FW25_FLAT_Product Focus The Clint",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"IMAGES_Product Flats",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,"VIDEO_LookBook Voiceover Daily 1",not_delivering,,,,"Using campaign budget",0,27.68,831,672,1.236607,33.309266,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"VIDEO_Voiceover Look Book",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,"IMAGES_Weekend Uniform 1",not_delivering,,,,"Using campaign budget",0,184.3,3978,3450,1.153043,46.329814,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"IMAGES_Brand Selling Point",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,"IMAGE_BOF_FW25 Image 3 Product Focus",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"IMAGES_FW25 Lifestyle Campaign",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,"VIDEO_MOF_Lifestyle House Music Relaxed",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:34-0700,-,-,-,"VIDEO_Brand + Product Focus",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,"VIDEO_MOF_FW25 LEIF AND SHON V1",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"VIDEO_FW25 Lifestyle Campaign",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,CATALOGUE_SLIDESHOW,inactive,,,,"Using campaign budget",0,0,1,1,1,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-05-01T12:07:43-0700,-,-,-,"CATALOGUE_Retarget Engaged Eligible",,,MF_SALES_CATALOGUE
2026-04-11,2026-04-11,"IMAGES_BOF_H25 3 with Carousel and Email Promotion",archived,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"IMAGES_FW25 Lifestyle Campaign",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,"VIDEO_MOF_ Voiceover Parisian Luxe New",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"VIDEO_Voiceover Brand Focus",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,"IMAGE_CORE_COLLAGE_Brand Focus",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"IMAGES_Brand + Product Focus",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,"IMAGE_FW25_FLAT_Product Focus The Brando",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"IMAGES_Product Flats",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,"VIDEO_OG Voiceover New 1",not_delivering,,,,"Using campaign budget",0,0.01,2,2,1,5,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"VIDEO_Voiceover New Version Test",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,"IMAGES_Lived-In Luxury",not_delivering,,,,"Using campaign budget",0,0.65,16,10,1.6,40.625,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"IMAGES_Brand Selling Point",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,"IMAGE_BOF_FW25 Image 9 Product Focus",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"IMAGES_FW25 Lifestyle Campaign",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,CATALOGUE_TEXT2,active,,,,"Using campaign budget",0,0.73,26,24,1.083333,28.076923,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-05-01T12:07:43-0700,-,-,-,"CATALOGUE_Retarget Engaged Eligible",,,MF_SALES_CATALOGUE
2026-04-11,2026-04-11,"VIDEO_TOF_Lifestyle FW25 Campaign",archived,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"VIDEO_FW25 Lifestyle Campaign",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,CATALOGUE_SLIDESHOW_TEXT2,inactive,,,,"Using campaign budget",0,78.01,2742,1307,2.097934,28.450036,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-05-01T12:07:43-0700,Average,-,-,"CATALOGUE_Retarget Engaged Eligible",1,,MF_SALES_CATALOGUE
2026-04-11,2026-04-11,"IMAGES_BOF_H25 5 with Carousel and Email Promotion",archived,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"IMAGES_FW25 Lifestyle Campaign",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,"IMAGE_H25_RYDER SEQUIN_ Product Focus",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"IMAGES_Brand + Product Focus",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,"IMAGE_CORE_IMAGE+WORDING_Product Focus Denim Redefining",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"IMAGES_Brand + Product Focus",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,"IMAGE_FW25_FLAT_Product Focus The Dean",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"IMAGES_Product Flats",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,"IMAGES_BSUEDE_Suede That Moves 1",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:34-0700,-,-,-,"IMAGES_Product USP",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,"IMAGES_Refined Ease",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"IMAGES_Brand Selling Point",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,"IMAGE_BOF_FW25 Image 4 New Arrivals",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"IMAGES_FW25 Lifestyle Campaign",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,CATALOGUE,active,,,,"Using campaign budget",0,4.16,154,114,1.350877,27.012987,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-05-01T12:07:43-0700,-,-,-,"CATALOGUE_Retarget Engaged Eligible",,,MF_SALES_CATALOGUE
2026-04-11,2026-04-11,"VIDEO_MOF_FW25 LEIF 1",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"VIDEO_FW25 Lifestyle Campaign",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,CATALOGUE_SLIDESHOW,not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-02-10T17:41:16-0800,-,-,-,"MF_FINAL SALE",,,MF_SALE_FINAL
2026-04-11,2026-04-11,"VIDEO_TOF_On Body Collage Voiceover",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"VIDEO_Product Focus",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,"IMAGE_CORE_DANN NOIR_ Product Focus",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"IMAGES_Brand + Product Focus",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,"IMAGE_CORE_MIXED_Product Focus Brando Tinted Indigo",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"IMAGES_Brand + Product Focus",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,"IMAGE_CORE_LIFESTYLE_Product Focus 2",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"IMAGES_Brand + Product Focus",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,"IMAGES_BSUEDE_Suede That Moves 2",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:34-0700,-,-,-,"IMAGES_Product USP",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,"IMAGES_Made to Live In 2",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"IMAGES_Brand Selling Point",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,"VIDEO_UGC_Allan Approved Changing Outfits",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"VIDEO_UGC Style",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,"Instagram post: Refined. Relaxed. Ready for...",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Instagram post: Refined. Relaxed. Ready for...",,,"Instagram post: Refined. Relaxed. Ready for..."
2026-04-11,2026-04-11,"VIDEO_MOF_FW25 SHON 2",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"VIDEO_FW25 Lifestyle Campaign",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,CATALOGUE,not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-02-10T17:41:16-0800,-,-,-,"MF_FINAL SALE",,,MF_SALE_FINAL
2026-04-11,2026-04-11,"VIDEO_BOF_Product Focus Dann Clean",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"VIDEO_Product Focus",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,"IMAGE_CORE_DANN BLANC_ Product Focus",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"IMAGES_Brand + Product Focus",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,"IMAGE_CORE_MIXED_Product Focus Dann Noir",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"IMAGES_Brand + Product Focus",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,"IMAGE_CORE_LIFESTYLE_Product Focus 1",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"IMAGES_Brand + Product Focus",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,"IMAGES_DENIM_All Day Denim 2",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:34-0700,-,-,-,"IMAGES_Product USP",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,"IMAGES_Made to Live In 1",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"IMAGES_Brand Selling Point",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,"VIDEO_UGC_Allan Product Focus Flynn",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"VIDEO_UGC Style",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,CATALOGUE,active,,,,"Using campaign budget",0,17.52,550,305,1.803279,31.854545,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-05-01T11:58:22-0700,-,-,-,"CATALOGUE_Retarget Customers New Arrivals",,,MF_SALES_CATALOGUE
2026-04-11,2026-04-11,"VIDEO_MOF_FW25 LEIF 3",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"VIDEO_FW25 Lifestyle Campaign",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,CATALOGUE_SLIDESHOW,inactive,,,,"Using campaign budget",0,0.05,2,2,1,25,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-05-01T11:58:22-0700,-,-,-,"CATALOGUE_Retarget Customers New Arrivals",,,MF_SALES_CATALOGUE
2026-04-11,2026-04-11,"VIDEO_MOF_Lifestyle Core Collection Music With Text",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:34-0700,-,-,-,"VIDEO_Brand + Product Focus",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,"IMAGE_FW25_COLLAGE_ Brand Focus",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"IMAGES_Brand + Product Focus",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,"IMAGE_CORE_MIXED_Product Focus Dann Blanc",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"IMAGES_Brand + Product Focus",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,"GIF_CORE_ON BODY_Product Focus Dann",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"IMAGES_Brand + Product Focus",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,"IMAGES_DENIM_All Day Denim 3",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:34-0700,-,-,-,"IMAGES_Product USP",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,"IMAGES_Casual Shirting",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"IMAGES_Brand Selling Point",,,MF_SALES_CREATIVES
2026-04-11,2026-04-11,"VIDEO_UGC_ Allan Sitting Changing Outfits",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"VIDEO_UGC Style",,,MF_SALES_CREATIVES
2026-04-10,2026-04-10,"SPA - Refined Ease - Static - Variant 1",not_delivering,,,,50,Daily,0,0,0,0,0,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-04-23T09:03:25-0700,-,-,-,"1% Blended LALs - All Customers",,,"US - NCA - LTF - Prospecting"
2026-04-10,2026-04-10,"IMAGE_BOF_FW25 Image 18 American Renegade",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"IMAGES_FW25 Lifestyle Campaign",,,MF_SALES_CREATIVES
2026-04-10,2026-04-10,"VIDEO_TOF_ Voiceover Fit That Stays Perfect",not_delivering,,,,"Using campaign budget",0,33.17,1117,835,1.337725,29.695613,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,Average,Average,"Below average - Bottom 35% of ads","VIDEO_Voiceover Brand Focus",,,MF_SALES_CREATIVES
2026-04-10,2026-04-10,"IMAGES_BOF_H25 6 with Carousel and Email Promotion",archived,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"IMAGES_FW25 Lifestyle Campaign",,,MF_SALES_CREATIVES
2026-04-10,2026-04-10,"IMAGE_CORE_BRANDO INDIGO_ Product Focus",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"IMAGES_Brand + Product Focus",,,MF_SALES_CREATIVES
2026-04-10,2026-04-10,"SPA - H25 - Video - Variant 2",not_delivering,,,,50,Daily,0,0,0,0,0,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-04-23T09:03:25-0700,-,-,-,"1% Blended LALs - All Customers",,,"US - NCA - LTF - Prospecting"
2026-04-10,2026-04-10,"SPA - David Antonio - UGC - Partnership Ad - Variant 1",active,,,,15,Daily,0,0,0,0,0,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-05-09T22:55:03-0700,-,-,-,Plat30,,,"US - NCA - MLSI - Retargeting"
2026-04-10,2026-04-10,"IMAGES_Comfort You Notice 2",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"IMAGES_Brand Selling Point",,,MF_SALES_CREATIVES
2026-04-10,2026-04-10,"IMAGES_Dad Duty Essentials",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-04-14T09:09:11-0700,-,-,-,"IMAGES_Brand Selling Point",,,MF_SALES_CREATIVES
