"Reporting starts","Reporting ends","Ad name","Ad delivery",Results,"Result indicator","Cost per results","Ad set budget","Ad set budget type","Amount spent (USD)",Impressions,Reach,Frequency,"CPM (cost per 1,000 impressions) (USD)",Purchases,Ends,"Attribution setting",Bid,"Bid type","Last significant edit","Quality ranking","Engagement rate ranking","Conversion rate ranking","Ad set name","Meta leads","Purchase ROAS (return on ad spend)","Campaign name"
2023-02-05,2026-03-05,CATALOGUE_SLIDESHOW,not_delivering,,,,"Using campaign budget",0,96.62,3107,608,5.110197,31.097522,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-01-19T12:15:56-0800,-,-,-,"CATALOGUE_Retarget Customers New Arrivals",,,MF_SALES_CATALOGUE
2023-02-05,2026-03-05,8.13.2025,not_delivering,22319,video_thruplay_watched_actions,0.00770285,6,Daily,171.92,99842,70581,1.414573,1.721921,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2025-09-03T19:47:44-0700,-,-,-,"Boosted Post Views",,,"CONTENT BOOSTING"
2023-02-05,2026-03-05,"Instagram post: #madetolivein",not_delivering,1857,profile_visit_view,0.24221863,"Using campaign budget",0,449.8,37720,24240,1.556106,11.924708,,2025-10-04,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2025-09-17T15:44:03-0700,-,-,-,"Instagram post: #madetolivein",,,"Instagram post: #madetolivein"
2023-02-05,2026-03-05,"Instagram post: When we say it holds up, we mean...",not_delivering,395,profile_visit_view,0.27146835,"Using campaign budget",0,107.23,7752,5746,1.349112,13.832559,,2025-09-18,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Instagram post: When we say it holds up, we mean...",1,,"Instagram post: When we say it holds up, we mean..."
2023-02-05,2026-03-05,"THE ONLY PANTS YOU’LL EVER NEED",archived,,,,"Using campaign budget",0,13.77,166,137,1.211679,82.951807,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,TOF_REELS_NOVIEW,,,"MF_SALES Campaign"
2023-02-05,2026-03-05,"WHITE DENIM PRODUCT REEL",archived,,,,"Using campaign budget",0,20.23,295,235,1.255319,68.576271,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,TOF_REELS_NOVIEW,,,"MF_SALES Campaign"
2023-02-05,2026-03-05,"WHITE DENIM PRODUCT REEL",archived,1,actions:offsite_conversion.fb_pixel_purchase,175.52,"Using campaign budget",0,175.52,3153,1700,1.854706,55.667618,1,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,0,-,-,-,TOF_REELS,,2.586486,"MF_SALES Campaign"
2023-02-05,2026-03-05,"THE ONLY PANTS YOU’LL EVER NEED",archived,,,,"Using campaign budget",0,33.33,668,441,1.514739,49.89521,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,0,-,-,-,TOF_REELS,,,"MF_SALES Campaign"
2023-02-05,2026-03-05,"BRANDO SLIM REEL",archived,,,,"Using campaign budget",0,11.59,294,177,1.661017,39.421769,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,0,-,-,-,TOF_REELS,,,"MF_SALES Campaign"
2023-02-05,2026-03-05,"WALKING TRANSITION REEL",archived,,,,"Using campaign budget",0,1.7,74,48,1.541667,22.972973,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,0,-,-,-,TOF_REELS,,,"MF_SALES Campaign"
2023-02-05,2026-03-05,"CHANGING SHOES REEL",archived,,,,"Using campaign budget",0,1.99,77,52,1.480769,25.844156,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,0,-,-,-,TOF_REELS,,,"MF_SALES Campaign"
2023-02-05,2026-03-05,"BRANDO SLIM REEL",archived,,,,"Using campaign budget",0,85.52,4327,1925,2.247792,19.764271,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,0,-,-,-,TOF_REELS_BRANDO,,,"MF_SALES Campaign"
2023-02-05,2026-03-05,"BRANDO DENIM",archived,,,,"Using campaign budget",0,102.67,3212,1426,2.252454,31.964508,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,0,-,-,-,TOF_REELS_BRANDO,,,"MF_SALES Campaign"
2023-02-05,2026-03-05,"VOICEOVER REEL",archived,,,,"Using campaign budget",0,56.88,2054,1092,1.880952,27.692308,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,0,-,-,-,TOF_REELS_BRAND,,,"MF_SALES Campaign"
2023-02-05,2026-03-05,"THE ONLY PANTS YOU’LL EVER NEED",archived,,,,"Using campaign budget",0,135.3,4670,1941,2.405976,28.972163,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,0,-,-,-,TOF_REELS_BRAND,,,"MF_SALES Campaign"
2023-02-05,2026-03-05,"CHANGING SHOES REEL",archived,,,,"Using campaign budget",0,65.55,3019,1589,1.899937,21.712488,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,0,-,-,-,TOF_SALES,,,"MF_SALES Campaign"
2023-02-05,2026-03-05,"WALKING TRANSITION REEL",archived,,,,"Using campaign budget",0,124,5016,2114,2.372753,24.720893,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,0,-,-,-,TOF_SALES,,,"MF_SALES Campaign"
2023-02-05,2026-03-05,MF_LEADS,not_delivering,798,actions:leadgen.other,0.89338346,18,Daily,712.92,66053,50323,1.312581,10.793151,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2025-09-10T14:52:59-0700,-,-,-,"MF_LEADS Ad set",798,,"MF_LEADS Campaign"
2023-02-05,2026-03-05,"Instagram post: Refined. Relaxed. Ready for...",active,1450,profile_visit_view,0.58073103,"Using campaign budget",0,842.06,27892,16512,1.689196,30.190019,,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,Average,-,-,"Instagram post: Refined. Relaxed. Ready for...",,,"Instagram post: Refined. Relaxed. Ready for..."
2023-02-05,2026-03-05,"BRANDO SLIM REEL",archived,,,,"Using campaign budget",0,1.45,83,83,1,17.46988,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,0,-,-,-,TOF_SALES,,,"MF_SALES Campaign"
2023-02-05,2026-03-05,"BRANDO DENIM",archived,,,,"Using campaign budget",0,0.25,15,13,1.153846,16.666667,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,0,-,-,-,TOF_SALES,,,"MF_SALES Campaign"
2023-02-05,2026-03-05,"VOICEOVER REEL",archived,,,,"Using campaign budget",0,1.79,117,117,1,15.299145,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,0,-,-,-,TOF_SALES,,,"MF_SALES Campaign"
2023-02-05,2026-03-05,"THE ONLY PANTS YOU’LL EVER NEED",archived,,,,"Using campaign budget",0,0.64,43,43,1,14.883721,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,0,-,-,-,TOF_SALES,,,"MF_SALES Campaign"
2023-02-05,2026-03-05,"VIDEO_WALKING TRANSITION",archived,,,,"Using campaign budget",0,88,3949,1341,2.944817,22.284123,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,0,-,-,-,"VIDEO_UGC Style",,,MF_SALES_CREATIVES
2023-02-05,2026-03-05,"VIDEO_THE ONLY PANTS YOU’LL EVER NEED",archived,,,,"Using campaign budget",0,47.94,2727,1246,2.188604,17.579758,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,0,-,-,-,"VIDEO_UGC Style",,,MF_SALES_CREATIVES
2023-02-05,2026-03-05,"VIDEO_TRANSITION EDIT",archived,1,actions:offsite_conversion.fb_pixel_purchase,60.98,"Using campaign budget",0,60.98,3058,1271,2.40598,19.941138,1,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,0,-,-,-,"VIDEO_UGC Style",,1.238603,MF_SALES_CREATIVES
2023-02-05,2026-03-05,"VIDEO_CHANGING SHOES",archived,,,,"Using campaign budget",0,38.8,2635,1234,2.135332,14.724858,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,0,-,-,-,"VIDEO_UGC Style",,,MF_SALES_CREATIVES
2023-02-05,2026-03-05,"VIDEO_BRANDO DENIM",archived,1,actions:offsite_conversion.fb_pixel_purchase,117.38,"Using campaign budget",0,117.38,5158,1711,3.014611,22.756883,1,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,0,-,-,-,"VIDEO_UGC Style",,2.232067,MF_SALES_CREATIVES
2023-02-05,2026-03-05,VIDEO_VOICEOVER,archived,5,actions:offsite_conversion.fb_pixel_purchase,93.278,"Using campaign budget",0,466.39,15625,3347,4.66836,29.84896,5,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,0,-,-,-,"VIDEO_UGC Style",,2.882459,MF_SALES_CREATIVES
2023-02-05,2026-03-05,"VIDEO_BRANDO SLIM",archived,,,,"Using campaign budget",0,394.25,19644,9053,2.169888,20.069741,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,0,-,-,-,"VIDEO_UGC Style",,,MF_SALES_CREATIVES
2023-02-05,2026-03-05,"VIDEO_BRAND KNOW ME",archived,,,,"Using campaign budget",0,89.42,4557,1552,2.936211,19.622559,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,0,-,-,-,"VIDEO_UGC Style",,,MF_SALES_CREATIVES
2023-02-05,2026-03-05,"TRANSITION EDIT REEL",archived,,,,"Using campaign budget",0,25.17,842,531,1.585687,29.893112,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,0,-,-,-,"SEASONAL COLLECTIONS",,,MF_SALES_CREATIVES
2023-02-05,2026-03-05,"VOICEOVER REEL",archived,,,,"Using campaign budget",0,27.24,754,422,1.78673,36.127321,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,0,-,-,-,"BRAND STORYTELLING + COLLECTIONS",,,MF_SALES_CREATIVES
2023-02-05,2026-03-05,"BRANDO SLIM REEL",archived,,,,"Using campaign budget",0,87.34,3170,1447,2.190739,27.55205,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-03-04T13:22:06-0800,-,-,-,"IMAGES_Brand + Product Focus",,,MF_SALES_CREATIVES
2023-02-05,2026-03-05,"BRAND KNOW ME",archived,,,,"Using campaign budget",0,40.71,1082,588,1.840136,37.624769,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,0,-,-,-,"BRAND STORYTELLING + COLLECTIONS",,,MF_SALES_CREATIVES
2023-02-05,2026-03-05,"THE ONLY PANTS YOU’LL EVER NEED",archived,,,,"Using campaign budget",0,24.44,1004,506,1.98419,24.342629,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,0,-,-,-,"BRAND STORYTELLING + COLLECTIONS",,,MF_SALES_CREATIVES
2023-02-05,2026-03-05,"BRANDO DENIM",archived,,,,"Using campaign budget",0,24.39,760,341,2.228739,32.092105,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-03-04T13:22:06-0800,-,-,-,"IMAGES_Brand + Product Focus",,,MF_SALES_CREATIVES
2023-02-05,2026-03-05,"VIDEO_INTRODUCING THE DANN CLEAN",archived,,,,"Using campaign budget",0,31.89,1205,663,1.817496,26.46473,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,0,-,-,-,"VIDEO_UGC Style",,,MF_SALES_CREATIVES
2023-02-05,2026-03-05,"VIDEO_INTRODUCING THE DANN CLEAN WITH TEXT",archived,,,,"Using campaign budget",0,43.9,1772,869,2.039125,24.774266,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,0,-,-,-,"VIDEO_UGC Style",,,MF_SALES_CREATIVES
2023-02-05,2026-03-05,"VIDEO_INTRODUCING THE DANN VHS",archived,,,,"Using campaign budget",0,40.71,1807,991,1.823411,22.529054,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,0,-,-,-,"VIDEO_UGC Style",,,MF_SALES_CREATIVES
2023-02-05,2026-03-05,"VIDEO_INTRODUCING THE DANN VHS WITH TEXT",archived,,,,"Using campaign budget",0,33.2,1102,727,1.515818,30.127042,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,0,-,-,-,"VIDEO_UGC Style",,,MF_SALES_CREATIVES
2023-02-05,2026-03-05,"VIDEO_CORE COLLECTION WITH TEXT",archived,,,,"Using campaign budget",0,48.42,1299,609,2.133005,37.274827,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,0,-,-,-,"VIDEO_UGC Style",,,MF_SALES_CREATIVES
2023-02-05,2026-03-05,"VIDEO_TOF HOUSE",archived,,,,"Using campaign budget",0,65.45,2209,930,2.375269,29.628791,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,0,-,-,-,"VIDEO_UGC Style",,,MF_SALES_CREATIVES
2023-02-05,2026-03-05,VIDEO_SITTING,archived,,,,"Using campaign budget",0,71.64,2817,1124,2.506228,25.43131,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,0,-,-,-,"VIDEO_UGC Style",,,MF_SALES_CREATIVES
2023-02-05,2026-03-05,VIDEO_WALKING,archived,1,actions:offsite_conversion.fb_pixel_purchase,124.57,"Using campaign budget",0,124.57,4781,2009,2.379791,26.055219,1,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,0,-,-,-,"VIDEO_UGC Style",,1.417918,MF_SALES_CREATIVES
2023-02-05,2026-03-05,"TRANSITION EDIT REEL",archived,,,,"Using campaign budget",0,1.96,96,67,1.432836,20.416667,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,0,-,-,-,"BRAND STORYTELLING + COLLECTIONS",,,MF_SALES_CREATIVES
2023-02-05,2026-03-05,"SPRING SALE 1",archived,7,actions:offsite_conversion.fb_pixel_purchase,95.76,"Using campaign budget",0,670.32,21538,4757,4.527643,31.122667,7,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,0,-,-,-,"DISCOUNT SALES",7,1.1041,MF_SALES_CREATIVES
2023-02-05,2026-03-05,"SPRING SALE CATALOGUE",archived,14,actions:offsite_conversion.fb_pixel_purchase,41.45642857,"Using campaign budget",0,580.39,21347,5725,3.728734,27.188364,14,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,0,-,-,-,"DISCOUNT SALES",7,3.101122,MF_SALES_CREATIVES
2023-02-05,2026-03-05,VIDEO_VOICEOVER,archived,,,,"Using campaign budget",0,8.63,314,222,1.414414,27.484076,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,0,-,-,-,"TOF SALES",,,MF_SALES_CREATIVES
2023-02-05,2026-03-05,"VIDEO_BRANDO SLIM",archived,,,,"Using campaign budget",0,323.7,12383,3101,3.993228,26.140677,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,0,-,-,-,"VIDEO_Brando Denim",,,MF_SALES_CREATIVES
2023-02-05,2026-03-05,"GIF_CORE_ON BODY_Product Focus Dann",inactive,1,actions:offsite_conversion.fb_pixel_purchase,488.52,"Using campaign budget",0,488.52,19782,5306,3.728232,24.695177,1,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-03-04T13:22:06-0800,-,-,-,"IMAGES_Brand + Product Focus",1,0.200504,MF_SALES_CREATIVES
2023-02-05,2026-03-05,"IMAGE_CORE_MIXED_Product Focus Dann Blanc",active,8,actions:offsite_conversion.fb_pixel_purchase,160,"Using campaign budget",0,1280,43080,12006,3.588206,29.712163,8,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-03-04T13:22:06-0800,-,-,-,"IMAGES_Brand + Product Focus",3,1.461836,MF_SALES_CREATIVES
2023-02-05,2026-03-05,"IMAGE_CORE_MIXED_Product Focus Dann Noir",active,12,actions:offsite_conversion.fb_pixel_purchase,108.10166667,"Using campaign budget",0,1297.22,46958,11173,4.20281,27.625112,12,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-03-04T13:22:06-0800,-,-,-,"IMAGES_Brand + Product Focus",1,1.266293,MF_SALES_CREATIVES
2023-02-05,2026-03-05,"IMAGE_CORE_MIXED_Product Focus Brando Tinted Indigo",active,17,actions:offsite_conversion.fb_pixel_purchase,101.18411765,"Using campaign budget",0,1720.13,56706,13861,4.091047,30.33418,17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-03-04T13:22:06-0800,-,-,-,"IMAGES_Brand + Product Focus",6,2.428241,MF_SALES_CREATIVES
2023-02-05,2026-03-05,"IMAGE_CORE_IMAGE+WORDING_Product Focus Denim Redefining",active,3,actions:offsite_conversion.fb_pixel_purchase,91.27,"Using campaign budget",0,273.81,9824,3109,3.159858,27.871539,3,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-03-04T13:22:06-0800,-,-,-,"IMAGES_Brand + Product Focus",,2.586611,MF_SALES_CREATIVES
2023-02-05,2026-03-05,"IMAGE_CORE_LIFESTYLE_Product Focus 2",inactive,1,actions:offsite_conversion.fb_pixel_purchase,493.33,"Using campaign budget",0,493.33,15920,5844,2.724162,30.988065,1,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-03-04T13:22:06-0800,-,-,-,"IMAGES_Brand + Product Focus",1,0.255245,MF_SALES_CREATIVES
2023-02-05,2026-03-05,CATALOGUE,active,27,actions:offsite_conversion.fb_pixel_purchase,87.27407407,"Using campaign budget",0,2356.4,74451,11397,6.532509,31.650347,27,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-03-04T13:20:58-0800,Average,-,-,"CATALOGUE_Retarget Engaged Eligible",10,3.683759,MF_SALES_CATALOGUE
2023-02-05,2026-03-05,"VIDEO_BRANDO DENIM",archived,,,,"Using campaign budget",0,87.75,2720,858,3.170163,32.261029,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,0,-,-,-,"VIDEO_Brando Denim",,,MF_SALES_CREATIVES
2023-02-05,2026-03-05,"VIDEO_THE ONLY PANTS YOU’LL EVER NEED",archived,,,,"Using campaign budget",0,18.03,758,420,1.804762,23.78628,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,0,-,-,-,"VIDEO_Brando Denim",,,MF_SALES_CREATIVES
2023-02-05,2026-03-05,"VIDEO_MOF_Lifestyle House Music Relaxed",inactive,7,actions:offsite_conversion.fb_pixel_purchase,158.71,"Using campaign budget",0,1110.97,35420,14741,2.402822,31.365613,7,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,0,-,-,-,"VIDEO_Brand + Product Focus",,1.808987,MF_SALES_CREATIVES
2023-02-05,2026-03-05,"VIDEO_MOF_Lifestyle Brand Music Know Me",active,15,actions:offsite_conversion.fb_pixel_purchase,74.32066667,"Using campaign budget",0,1114.81,40728,8888,4.582358,27.372078,15,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,0,"Below average - Bottom 35% of ads",Average,"Below average - Bottom 35% of ads","VIDEO_Brand + Product Focus",,4.625021,MF_SALES_CREATIVES
2023-02-05,2026-03-05,"VIDEO_MOF_Lifestyle Core Collection Music With Text",inactive,2,actions:offsite_conversion.fb_pixel_purchase,63.595,"Using campaign budget",0,127.19,3503,1375,2.547636,36.308878,2,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,0,Average,Average,"Below average - Bottom 35% of ads","VIDEO_Brand + Product Focus",,0.156459,MF_SALES_CREATIVES
2023-02-05,2026-03-05,"VIDEO_BOF_Product Focus Dann Clean With Text",inactive,5,actions:offsite_conversion.fb_pixel_purchase,31.858,"Using campaign budget",0,159.29,5060,2063,2.452739,31.480237,5,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-01-19T10:06:59-0800,Average,Average,"Below average - Bottom 35% of ads","VIDEO_Product Focus",,8.36964,MF_SALES_CREATIVES
2023-02-05,2026-03-05,"VIDEO_BOF_Product Focus Dann VHS Edited With Text",inactive,1,actions:offsite_conversion.fb_pixel_purchase,27.49,"Using campaign budget",0,27.49,1233,686,1.797376,22.295215,1,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-01-19T10:06:59-0800,-,-,-,"VIDEO_Product Focus",,5.204802,MF_SALES_CREATIVES
2023-02-05,2026-03-05,"VIDEO_BOF_Product Focus Dann VHS Edited",inactive,,,,"Using campaign budget",0,42.3,1522,850,1.790588,27.792378,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-01-19T10:06:59-0800,-,-,-,"VIDEO_Product Focus",,,MF_SALES_CREATIVES
2023-02-05,2026-03-05,"VIDEO_BOF_Product Focus Dann Clean",inactive,2,actions:offsite_conversion.fb_pixel_purchase,85.09,"Using campaign budget",0,170.18,6080,2637,2.30565,27.990132,2,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-01-19T10:06:59-0800,Average,Average,"Below average - Bottom 35% of ads","VIDEO_Product Focus",,0.575567,MF_SALES_CREATIVES
2023-02-05,2026-03-05,VIDEO_APPROVED,archived,,,,"Using campaign budget",0,0.25,9,7,1.285714,27.777778,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,0,-,-,-,"VIDEO_UGC Style",,,MF_SALES_CREATIVES
2023-02-05,2026-03-05,VIDEO_GRWM,archived,,,,"Using campaign budget",0,1.19,4,4,1,297.5,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,0,-,-,-,"VIDEO_UGC Style",,,MF_SALES_CREATIVES
2023-02-05,2026-03-05,"VIDEO_UGC_Allan Walking Changing Outfits",inactive,6,actions:offsite_conversion.fb_pixel_purchase,102.52333333,"Using campaign budget",0,615.14,20236,5560,3.639568,30.3983,6,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2025-11-17T12:16:03-0800,-,-,-,"VIDEO_UGC Style",,1.113275,MF_SALES_CREATIVES
2023-02-05,2026-03-05,"VIDEO_UGC_ Allan Sitting Changing Outfits",inactive,,,,"Using campaign budget",0,53.6,1542,891,1.73064,34.760052,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2025-11-17T12:16:03-0800,-,-,-,"VIDEO_UGC Style",,,MF_SALES_CREATIVES
2023-02-05,2026-03-05,"VIDEO_UGC_Allan Sitting Quality Denim",inactive,,,,"Using campaign budget",0,97.27,3210,1162,2.762478,30.302181,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2025-11-17T12:16:03-0800,-,-,-,"VIDEO_UGC Style",,,MF_SALES_CREATIVES
2023-02-05,2026-03-05,"VIDEO_UGC_Allan Product Focus Flynn",inactive,,,,"Using campaign budget",0,300.39,9013,2780,3.242086,33.328525,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2025-11-17T12:16:03-0800,-,-,-,"VIDEO_UGC Style",,,MF_SALES_CREATIVES
2023-02-05,2026-03-05,"VIDEO_UGC_GRWM Outfit Styling",inactive,2,actions:offsite_conversion.fb_pixel_purchase,159.805,"Using campaign budget",0,319.61,21880,12346,1.772234,14.607404,2,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2025-11-17T12:16:03-0800,-,-,-,"VIDEO_UGC Style",1,0.397672,MF_SALES_CREATIVES
2023-02-05,2026-03-05,"VIDEO_UGC_Allan Approved Changing Outfits",inactive,1,actions:offsite_conversion.fb_pixel_purchase,249.91,"Using campaign budget",0,249.91,7583,2364,3.207699,32.956613,1,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2025-11-17T12:16:03-0800,-,-,-,"VIDEO_UGC Style",,0.739786,MF_SALES_CREATIVES
2023-02-05,2026-03-05,"VIDEO_THE ONLY PANTS YOU’LL EVER NEED",archived,,,,"Using campaign budget",0,207.64,6544,2057,3.181332,31.729829,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-03-03T16:31:31-0800,-,-,-,"VIDEO_Voiceover Brand Focus",,,MF_SALES_CREATIVES
2023-02-05,2026-03-05,CATALOGUE_TEXT2,active,7,actions:offsite_conversion.fb_pixel_purchase,172.83142857,"Using campaign budget",0,1209.82,36900,7424,4.970366,32.78645,7,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-03-04T13:20:58-0800,Average,-,-,"CATALOGUE_Retarget Engaged Eligible",4,1.995991,MF_SALES_CATALOGUE
2023-02-05,2026-03-05,"VIDEO_MOF_Lifestyle FW25 Campaign",inactive,,,,"Using campaign budget",0,284.17,7804,2497,3.12535,36.413378,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-03-04T13:17:08-0800,-,-,-,"VIDEO_Brand + Product Focus",1,,MF_SALES_CREATIVES
2023-02-05,2026-03-05,"VIDEO_MOF_Lifestyle House Music Hip Hop",inactive,,,,"Using campaign budget",0,286.59,7170,2864,2.503492,39.970711,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-03-04T13:17:08-0800,-,-,-,"VIDEO_Brand + Product Focus",,,MF_SALES_CREATIVES
2023-02-05,2026-03-05,"IMAGE_BOF_FW25 Image 1 New Arrivals",inactive,1,actions:offsite_conversion.fb_pixel_purchase,121.03,"Using campaign budget",0,121.03,2625,1379,1.903553,46.106667,1,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2025-12-09T14:15:23-0800,-,-,-,"IMAGES_FW25 Lifestyle Campaign",,4.194084,MF_SALES_CREATIVES
2023-02-05,2026-03-05,"IMAGE_BOF_FW25 Image 3 New Arrivals",inactive,1,actions:offsite_conversion.fb_pixel_purchase,225.69,"Using campaign budget",0,225.69,5330,2380,2.239496,42.34334,1,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2025-12-09T14:15:23-0800,-,-,-,"IMAGES_FW25 Lifestyle Campaign",,1.063317,MF_SALES_CREATIVES
