"id","publisher_id","sale_amount","commission","date","commission_status","validation_date","extra","type","site_name","URL","decline_reason","referer","clickThroughTime","voucher_code","mins_between_click_trans","amended","amend_reason","old_sale_amount","old_commission","different_currency","ip","click_ref","click_device","transaction_device","publisher_url","transaction_parts","country_by_ip","custom_parameters","paid_to_publisher","invoice_id","transaction_query_id","commission_sharing_publisher_id","commission_sharing_publisher","partner_commission","commission_sharing_transaction_id","iphash","commission_sharing_selected_rate_publisher_id","products","campaign","tracked_parts","customer_acquisition","network_fee","service_partner_advertiser_cost"
"2027827940","509365","94.00","11.28","2026-01-09 14:51:00","1","2026-02-02 13:09:00","6713015566586","Sale","surfmyads.com","http://www.codes.co.uk",,"","2026-01-09 14:47:00","","4","No",,,,,"0.0.0.0","gpr15186631","PC Windows","PC Unknown","https://www.promocodes.com/","NEW:94.00","United States of America","1: shopifyApp_5.2.5,2: #15106,3: s2s,4: 24986320897","yes","11072934",,,,"0.00",,"746171269866013187",,"[{""product_id"":""8659432505594"",""product_name"":""Brando Florentine"",""unit_price"":94.00,""quantity"":1,""sku_code"":""1008J114420_FLORENTINE_29"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:94.00","new","1.60","0.00"
"2096378547","632550","243.20","29.18","2026-04-18 22:25:00","2","2026-04-21 17:03:00","6892156944634","Sale","Refermate LLC","http://www.refermate.com","Invalid claim - Transaction already tracked in your account","https://monfrerefashion.com/","2026-04-18 22:23:00","BR20","3","No",,,,,"0.0.0.0","0xcbxozwx4828985x877018f79a0f42b3","PC Windows","PC Windows","https://refermate.com/","NEW:243.20","United States of America","1: shopifyApp_5.4.1,3: px,2: #15915,4: web","no",,,,,"0.00",,"4863591033575780091",,"[{""product_id"":""7715493740794"",""product_name"":""Dann Noir"",""unit_price"":70.40,""quantity"":1,""sku_code"":""306T72001_NOIR_L"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""7715493871866"",""product_name"":""Dann Blanc"",""unit_price"":70.40,""quantity"":1,""sku_code"":""306T72100_BLANC_L"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""8707409084666"",""product_name"":""Brando Short Mineral Green"",""unit_price"":102.40,""quantity"":1,""sku_code"":""609S3339_MINERAL GREE_34"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:243.20","new","4.13","0.00"
"2072825638","1137879","210.00","12.60","2026-03-16 11:37:00","1","2026-04-06 13:45:00","6829906591994","Sale","LinkPrefer","https://www.linkprefer.com/",,"","2026-03-16 10:23:00","","75","No",,,,,"0.0.0.0","lp_mxv1vvgxnmb6-0-niquewallace","iPhone","PC Unknown","https://www.linkprefer.com/","RETURNING:210.00","Ireland","1: shopifyApp_5.2.5,2: #15631,3: s2s,4: 24986320897","no","11297829",,,,"0.00",,"5005622096606567817",,"[{""product_id"":""5805989298340"",""product_name"":""Brando Ink"",""unit_price"":210.00,""quantity"":1,""sku_code"":""1008_INK_38"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:210.00","returning","3.57","0.00"
"2098444912","1944389","108.90","6.53","2026-04-21 19:00:00","2","2026-04-30 13:33:00","6898086117626","Sale","Asenco Inc.","https://www.shareasale.com","Not Last Click","https://monfrerefashion.com/","2026-04-16 22:07:00","","7014","No",,,,,"0.0.0.0","","PC Windows","PC Windows","https://xyzcodes.com/","RETURNING:108.90","United States of America","1: shopifyApp_5.4.1,3: px,2: #15937,4: web","no",,,,,"0.00",,"1427620105747679892",,"[{""product_id"":""9010345935098"",""product_name"":""Greyson Velvet Vintage Carbon"",""unit_price"":108.90,""quantity"":1,""sku_code"":""1026V105425_VINT CARBON_30"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:108.90","returning","1.85","0.00"
"2031424953","632550","768.90","46.13","2026-01-14 14:50:00","1","2026-02-10 13:01:00","#15156","Sale","Refermate LLC","http://www.refermate.com",,"","2026-01-13 02:08:00","","2202","No",,,,,"0.0.0.0","0xcbxozwebx4826208xdac630afdb64cb8b","Android Mobile","PC Unknown","https://refermate.com/stores/monfrere-promo-codes?utm_campaign=23201580365&adgroup=186449839854&creative=781476824159&keyword=monfrere%20discount%20code&device=m&network=g&adposition=&matchtype=e&location=9192859&gad_source=1&gad_campaignid=23201580365&gc","RETURNING:768.90","United States of America","1: US","yes","11072934",,,,"0.00",,"-2418696466437285777",,"[{""product_id"":""8938624876794"",""product_name"":""Dean Cowhide"",""unit_price"":768.90,""quantity"":1,""sku_code"":""909L85903_COWHIDE_XL"",""commission_group_code"":""DEFAULT"",""category"":""Trucker Jacket""}]","","DEFAULT:768.90","returning","13.07","0.00"
"2030147956","177945","287.60","34.51","2026-01-12 21:13:00","1","2026-02-10 12:59:00","6718175772922","Sale","Demand.io","https://knoji.com/",,"","2026-01-12 21:13:00","SIMPLY50","n/a","No",,,,,"0.0.0.0","","PC Unknown","PC Unknown","","NEW:287.60","United States of America","1: shopifyApp_5.2.5,2: #15138,3: s2s,4: 24986320897","yes","11072934",,,,"0.00",,"8319926581694780856",,"[{""product_id"":""8449448837370"",""product_name"":""Brando Parisian Luxe Jade"",""unit_price"":50.61,""quantity"":1,""sku_code"":""1008P44313_JADE_31"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""8614626394362"",""product_name"":""Brando Parisian Luxe Teak"",""unit_price"":33.73,""quantity"":1,""sku_code"":""1008P64251_TEAK_31"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""8659432276218"",""product_name"":""Brando Pico"",""unit_price"":40.04,""quantity"":1,""sku_code"":""1008J114405_PICO_31"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""8779329634554"",""product_name"":""Brando Coral"",""unit_price"":53.66,""quantity"":1,""sku_code"":""1008L45681_CORAL_31"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""8779329700090"",""product_name"":""Brando St Barth\u0027s"",""unit_price"":53.67,""quantity"":1,""sku_code"":""1008T45450_ST BARTHS_32"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""8779329962234"",""product_name"":""Dann Relaxed Le Club"",""unit_price"":22.15,""quantity"":1,""sku_code"":""333P45969_LE CLUB_S"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""8779330289914"",""product_name"":""Bond Short Leather Light Grey"",""unit_price"":33.74,""quantity"":1,""sku_code"":""639L35050_LIGHT GREY_M"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:287.60","new","4.89","0.00"
"2100628418","81392","128.00","7.68","2026-04-24 17:10:00","0","","6904128241914","Sale","RetailMeNot.com","http://www.retailmenot.com",,"https://monfrerefashion.com/","2026-04-24 17:05:00","","5","No",,,,,"0.0.0.0","01NG5LoxSMUAOUWvd7fzx93","iPhone","iPhone","https://www.retailmenot.com/view/monfrerefashion.com","RETURNING:128.00","United States of America","1: shopifyApp_5.4.1,3: px,2: #15966,4: web","no",,,,,"0.00",,"8667887908857208174",,"[{""product_id"":""8779330126074"",""product_name"":""Pierce Towel Terry Noir"",""unit_price"":128.00,""quantity"":1,""sku_code"":""396T35001_NOIR_XXL"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:128.00","returning","2.18","0.00"
"2093828277","632550","278.00","16.68","2026-04-15 08:33:00","2","2026-04-21 17:01:00","#15871","Sale","Refermate LLC","http://www.refermate.com","Order not complete - Customer returned order","","2026-04-15 08:26:00","","8","No",,,,,"0.0.0.0","0xcbxozwx4826207xd8186ed4ea30423b","Android Mobile","PC Unknown","https://refermate.com/","RETURNING:278.00","United States of America","1: US","no",,,,,"0.00",,"-7364349817597772164",,"[{""product_id"":""8938624483578"",""product_name"":""Cooper Coated Noir"",""unit_price"":278.00,""quantity"":1,""sku_code"":""810C75001_COATED NOIR_XXL"",""commission_group_code"":""DEFAULT"",""category"":""Shirt""}]","","DEFAULT:278.00","returning","4.73","0.00"
"2094223786","1754643","0.00","0.00","2026-04-15 20:07:00","2","2026-04-16 13:57:00","6885780193530","Sale","Minty Platform","https://www.minty.com/","Invalid claim - Transaction already tracked in your account","","2026-04-15 19:53:00","Custom discount","15","No",,,,,"0.0.0.0","608a66ed-c000-4e0f-90db-7e5537695195.anon","Apple Mac","PC Unknown","","NEW:0.00","United States of America","1: shopifyApp_5.4.1,2: #15876,3: s2s,4: shopify_draft_order","no",,,,,"0.00",,"-1471085891781105727",,"[{""product_id"":""9010346230010"",""product_name"":""Caine Vintage Plum"",""unit_price"":0.00,""quantity"":1,""sku_code"":""1044S115504_VIN PLUM_40"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""9010346918138"",""product_name"":""Dean Butter Suede Noir"",""unit_price"":0.00,""quantity"":1,""sku_code"":""909S105001_SUEDE NOIR_XXL"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:0.00","new","0.00","0.00"
"2031171941","182923","264.00","15.84","2026-01-14 09:03:00","1","2026-02-10 12:59:00","6720461635834","Sale","Couponology.com","https://www.couponology.com",,"","2026-01-13 09:00:00","","1443","No",,,,,"0.0.0.0","REF2_CjwKCAiA95fLBhBPEiwATXUsxCUIzdKp_pAeZTakyHGb6-sYUg3-bbHnnbwvpfShN-fxuhskKEEaHBoCwXMQAvD_BwE","PC Windows","PC Unknown","https://www.couponology.com/","RETURNING:264.00","United States of America","1: shopifyApp_5.2.5,2: #15150,3: s2s,4: 3890849","yes","11072934",,,,"0.00",,"-8746836359239115593",,"[{""product_id"":""7715493740794"",""product_name"":""Dann Noir"",""unit_price"":88.00,""quantity"":3,""sku_code"":""306T72001_NOIR_S"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:264.00","returning","4.49","0.00"
"2035096914","80338","85.20","4.26","2026-01-19 21:23:00","1","2026-02-17 13:47:00","6730417766650","Sale","intent.ly Overlays","https://intent.ly/",,"https://checkout.monfrerefashion.com/","2026-01-19 19:27:00","","116","No",,,,,"0.0.0.0","OID148092_DID160359_","iPhone","iPhone","https://www.monfrerefashion.com/products/bond-shirt-light-grey","RETURNING:85.20","United States of America","1: shopifyApp_5.2.5,2: 6730417766650,3: px,4: 24986320897","yes","11122576",,,,"0.00",,"3662934328868043185",,"[{""product_id"":""8779330289914"",""product_name"":""Bond Short Leather Light Grey"",""unit_price"":39.60,""quantity"":1,""sku_code"":""639L35050_LIGHT GREY_M"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""8779330355450"",""product_name"":""Bond Shirt Leather Light Grey"",""unit_price"":45.60,""quantity"":1,""sku_code"":""822L35050_LIGHT GRAY_L"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:85.20","returning","1.45","0.00"
"2027241986","632550","63.00","7.56","2026-01-08 21:05:00","2","2026-01-30 15:13:00","6708751630586","Sale","Refermate LLC","http://www.refermate.com","Invalid claim - Transaction already tracked in your account","","2026-01-08 20:59:00","","6","No",,,,,"0.0.0.0","0xcbxozwebx4826204xutm23201580365xcd260108x195ba5f2909db3ab","iPhone","PC Unknown","https://refermate.com/stores/monfrere-promo-codes?utm_campaign=23201580365&adgroup=186449839854&creative=781476824159&keyword=monfrere%20coupon&device=m&network=g&adposition=&matchtype=e&location=9032144&gad_source=1&gad_campaignid=23201580365&gbraid=0AAA","NEW:63.00","Ireland","1: shopifyApp_5.2.5,2: #15100,3: s2s,4: 24986320897","no",,,,,"0.00",,"5005622096606567817",,"[{""product_id"":""8707407118586"",""product_name"":""Deniro Mineral Green"",""unit_price"":63.00,""quantity"":1,""sku_code"":""1017T15339_MINERAL GREE_31"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:63.00","new","1.07","0.00"
"2048149161","80338","88.00","4.40","2026-02-07 10:12:00","2","2026-02-17 13:42:00","6762430464250","Sale","intent.ly Overlays","https://intent.ly/","Order not complete - manual commission added","https://checkout.monfrerefashion.com/","2026-02-07 10:10:00","","1","No",,,,,"0.0.0.0","OID148093_DID160339_","Apple Mac","Apple Mac","https://www.monfrerefashion.com/products/dann-long-slv-vintage-blanc","NEW:88.00","United States of America","1: shopifyApp_5.2.5,2: #15352,3: px,4: 24986320897","no",,,,,"0.00",,"-9169627175303004991",,"[{""product_id"":""7715493871866"",""product_name"":""Dann Blanc"",""unit_price"":88.00,""quantity"":1,""sku_code"":""306T72100_BLANC_M"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:88.00","new","1.50","0.00"
"2091669086","81392","388.96","46.68","2026-04-12 12:06:00","2","2026-04-13 12:26:00","6878980473082","Sale","RetailMeNot.com","http://www.retailmenot.com","Invalid claim - Transaction occurred too long ago","https://monfrerefashion.com/","2026-04-12 12:05:00","RTMN15","1","No",,,,,"0.0.0.0","02osSV2SNaBUHH4yPzHMGYe","iPhone","iPhone","https://www.retailmenot.com/view/monfrerefashion.com?outclicked=true&eventReferenceId=bf664bf8-ce01-4c49-bfb5-1aff70a8dc4a","NEW:388.96","United States of America","1: shopifyApp_5.4.1,2: #15840,3: px,4: web","no",,,,,"0.00",,"8667887908857208174",,"[{""product_id"":""5805989298340"",""product_name"":""Brando Ink"",""unit_price"":178.50,""quantity"":1,""sku_code"":""1008_INK_36"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""7715493740794"",""product_name"":""Dann Noir"",""unit_price"":74.80,""quantity"":1,""sku_code"":""306T72001_NOIR_XL"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""9010346328314"",""product_name"":""Noah Butter Suede Noir"",""unit_price"":135.66,""quantity"":1,""sku_code"":""3012S105001_SUEDE NOIR_XL"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:388.96","new","6.61","0.00"
"2107053097","680477","1354.90","162.59","2026-05-03 08:48:00","2","2026-05-04 14:51:00","6920956346618","Sale","Minty Recover","https://business.minty.com/","Retailer issue - Unauthorised voucher code used","","2026-05-03 08:28:00","W158CZKBDCN","20","No",,,,,"0.0.0.0","","iPhone","PC Unknown","https://monfrre.offer.safeopt.com/","NEW:1354.90","Ireland","1: shopifyApp_5.4.1,2: #16018,3: s2s,4: web","no",,,,,"0.00",,"5005622096606567817",,"[{""product_id"":""7715493740794"",""product_name"":""Dann Noir"",""unit_price"":74.80,""quantity"":1,""sku_code"":""306T72001_NOIR_S"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""7715493871866"",""product_name"":""Dann Blanc"",""unit_price"":74.80,""quantity"":1,""sku_code"":""306T72100_BLANC_S"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""8779330126074"",""product_name"":""Pierce Towel Terry Noir"",""unit_price"":108.80,""quantity"":1,""sku_code"":""396T35001_NOIR_S"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""9010346524922"",""product_name"":""Eastwood Butter Suede Vintage Blanc"",""unit_price"":227.80,""quantity"":1,""sku_code"":""801S105102_SUEDE VI BLA_M"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""9142649291002"",""product_name"":""Noah Butter Suede Cool Grey"",""unit_price"":193.80,""quantity"":1,""sku_code"":""3012S_COOL GREY_S"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""9142650011898"",""product_name"":""Noah Butter Suede Ivory"",""unit_price"":193.80,""quantity"":1,""sku_code"":""3012S_IVORY_S"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""9142650601722"",""product_name"":""Eastwood Butter Suede Steel Blue"",""unit_price"":227.80,""quantity"":1,""sku_code"":""801S_STEELBLUE_M"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""9142650765562"",""product_name"":""Maverick Butter Suede Cool Grey"",""unit_price"":253.30,""quantity"":1,""sku_code"":""912S_COOL GREY_S"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:1354.90","new","23.03","0.00"
"2084763349","156708","544.00","65.28","2026-04-02 13:16:00","2","2026-04-06 13:47:00","6860876349690","Sale","Ebates Performance Marketing, Inc. dba Rakuten Rewards","http://www.ebates.com","Invalid claim - Transaction already tracked in your account","","2026-04-02 13:16:00","RAKUTEN50","n/a","No",,,,,"0.0.0.0","","PC Unknown","PC Unknown","","RETURNING:544.00","United States of America","1: shopifyApp_5.4.0,2: #15769,3: s2s,4: web","no",,,,,"0.00",,"-8226165163728671433",,"[{""product_id"":""7715309846778"",""product_name"":""Brando Parisian Luxe Khaki"",""unit_price"":181.33,""quantity"":1,""sku_code"":""1008J01261_KHAKI_38"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""7715309945082"",""product_name"":""Brando Parisian Luxe Navy"",""unit_price"":181.34,""quantity"":1,""sku_code"":""1008J01411_NAVY_38"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""9010345836794"",""product_name"":""Brando Parisian Luxe Eiffel Tower"",""unit_price"":181.33,""quantity"":1,""sku_code"":""1008P105033_EIFFEL TOWER_38"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:544.00","returning","9.25","0.00"
"2025169655","796279","173.60","10.42","2026-01-06 04:27:00","1","2026-02-02 13:08:00","6704398762234","Sale","SimplyCodes","https://simplycodes.com/",,"","2026-01-06 04:21:00","","6","No",,,,,"0.0.0.0","dio-BJlDrNm74-","iPhone","PC Unknown","https://simplycodes.com/","RETURNING:173.60","United States of America","1: shopifyApp_5.2.5,2: #15066,3: s2s,4: 24986320897","yes","11072934",,,,"0.00",,"7137593421160172641",,"[{""product_id"":""9010346688762"",""product_name"":""Cooper Butter Suede Noir"",""unit_price"":173.60,""quantity"":1,""sku_code"":""810S105001_SUEDE NOIR_M"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:173.60","returning","2.95","0.00"
"2058684722","162254","109.12","13.09","2026-02-23 16:28:00","1","2026-03-17 12:49:00","#15495","Sale","DontPayFull.com","http://www.dontpayfull.com",,"","2026-02-23 16:28:00","DPF20","n/a","No",,,,,"0.0.0.0","","PC Unknown","PC Unknown","","NEW:109.12","United States of America","1: US","no","11246472",,,,"0.00",,"-5978631394960976048",,"[{""product_id"":""8938623336698"",""product_name"":""Brando Needle Cord Plum"",""unit_price"":109.12,""quantity"":1,""sku_code"":""1008N95504_PLUM_36"",""commission_group_code"":""DEFAULT"",""category"":""Slim""}]","","DEFAULT:109.12","new","1.86","0.00"
"2083932703","81392","301.28","18.08","2026-04-01 10:12:00","1","2026-04-29 19:15:00","6858706288890","Sale","RetailMeNot.com","http://www.retailmenot.com",,"https://monfrerefashion.com/","2026-04-01 10:09:00","WELCOMESMS5Q9ZMV4P","2","No",,,,,"0.0.0.0","05geidy7gsLk2eeYmotavMh","iPhone","iPhone","","RETURNING:301.28","United States of America","1: shopifyApp_5.4.0,2: #15758,3: px,4: web","no","11352359",,,,"0.00",,"8966869620079714825",,"[{""product_id"":""8594891473146"",""product_name"":""Package Protetion  Valid in US."",""unit_price"":5.48,""quantity"":1,""sku_code"":""x-redo"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""9142650831098"",""product_name"":""Maverick Silk Steel Blue"",""unit_price"":295.80,""quantity"":1,""sku_code"":""912V_STEELBLUE_S"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:301.28","returning","5.12","0.00"
"2084870679","632550","347.20","20.83","2026-04-02 16:09:00","2","2026-04-06 13:48:00","6861163725050","Sale","Refermate LLC","http://www.refermate.com","Invalid claim - Transaction already tracked in your account","https://monfrerefashion.com/","2026-04-02 16:06:00","","3","No",,,,,"0.0.0.0","0xcbxozwebx4828985x7f6bfe2d896b4372","iPhone","iPhone","https://refermate.com/","RETURNING:347.20","United States of America","1: shopifyApp_5.4.0,3: px","no",,,,,"0.00",,"417526923977578912",,"[{""product_id"":""9010345935098"",""product_name"":""Greyson Velvet Vintage Carbon"",""unit_price"":138.60,""quantity"":1,""sku_code"":""1026V105425_VINT CARBON_36"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""9010346950906"",""product_name"":""Dean Velvet Vintage Carbon"",""unit_price"":208.60,""quantity"":1,""sku_code"":""909V105425_VIN CARBON_XXL"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:347.20","returning","5.90","0.00"
"2094565951","177945","394.10","23.65","2026-04-16 09:05:00","2","2026-04-16 13:57:00","6886651298042","Sale","Demand.io","https://knoji.com/","Invalid claim - Transaction occurred too long ago","https://monfrerefashion.com/","2026-04-16 09:05:00","SIMPLY50","n/a","No",,,,,"0.0.0.0","","PC Unknown","iPhone","","RETURNING:394.10","United States of America","1: shopifyApp_5.4.1,2: #15885,3: px,4: web","no",,,,,"0.00",,"-7149845338005826086",,"[{""product_id"":""7715493740794"",""product_name"":""Dann Noir"",""unit_price"":78.09,""quantity"":1,""sku_code"":""306T72001_NOIR_L"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""8707408822522"",""product_name"":""Pierce Noir"",""unit_price"":86.96,""quantity"":1,""sku_code"":""396T25001_NOIR_L"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""8779329863930"",""product_name"":""Travis Light Grey"",""unit_price"":33.72,""quantity"":1,""sku_code"":""303R35050_LIGHT GREY_L"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""9010346000634"",""product_name"":""Caine Acid Carbon"",""unit_price"":96.64,""quantity"":1,""sku_code"":""1044C105425_ACID CARBON_33"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""9010346492154"",""product_name"":""Eastwood Needle Cord Noir"",""unit_price"":98.69,""quantity"":1,""sku_code"":""801N115001_NOIR_L"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:394.10","returning","6.70","0.00"
"2044309847","214459","175.12","21.01","2026-02-01 20:53:00","1","2026-02-24 15:02:00","6752428523770","Sale","Honey Science Corporation","http://www.joinhoney.com/partners",,"https://checkout.monfrerefashion.com/","2026-02-01 20:52:00","CPL20","1","No",,,,,"0.0.0.0","625dc1cd614082f0542685713c6fe5d03606a596519562ab","Apple Mac","Apple Mac","","NEW:175.12","United States of America","1: shopifyApp_5.2.5,2: #15304,3: px,4: 24986320897","no","11122576",,,,"0.00",,"5968564194208135005",,"[{""product_id"":""8938624909562"",""product_name"":""Dean Needle Cord Noir Sherpa"",""unit_price"":175.12,""quantity"":1,""sku_code"":""909N95001_NOIR SHERPA_XL"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:175.12","new","2.98","0.00"
"2094568054","177945","394.10","23.65","2026-04-16 09:09:00","1","2026-05-11 15:11:00","#15885","Sale","Demand.io","https://knoji.com/",,"","2026-04-16 09:09:00","SIMPLY50","n/a","No",,,,,"0.0.0.0","","PC Unknown","PC Unknown","","RETURNING:394.10","United States of America","1: US","no",,,,,"0.00",,"7176503315196767236",,"[{""product_id"":""7715493740794"",""product_name"":""Dann Noir"",""unit_price"":78.09,""quantity"":1,""sku_code"":""306T72001_NOIR_L"",""commission_group_code"":""DEFAULT"",""category"":""Shirt""},{""product_id"":""8707408822522"",""product_name"":""Pierce Noir"",""unit_price"":86.96,""quantity"":1,""sku_code"":""396T25001_NOIR_L"",""commission_group_code"":""DEFAULT"",""category"":""TOPS""},{""product_id"":""8779329863930"",""product_name"":""Travis Light Grey"",""unit_price"":33.72,""quantity"":1,""sku_code"":""303R35050_LIGHT GREY_L"",""commission_group_code"":""DEFAULT"",""category"":""Shirt""},{""product_id"":""9010346000634"",""product_name"":""Caine Acid Carbon"",""unit_price"":96.64,""quantity"":1,""sku_code"":""1044C105425_ACID CARBON_33"",""commission_group_code"":""DEFAULT"",""category"":""Straight""},{""product_id"":""9010346492154"",""product_name"":""Eastwood Needle Cord Noir"",""unit_price"":98.69,""quantity"":1,""sku_code"":""801N115001_NOIR_L"",""commission_group_code"":""DEFAULT"",""category"":""Shirt""}]","","DEFAULT:394.10","returning","6.70","0.00"
"2071631793","177945","340.40","40.85","2026-03-14 14:56:00","2","2026-04-06 13:45:00","6826153181434","Sale","Demand.io","https://knoji.com/","Retailer issue - Not met terms & conditions: minimum wager not met","https://checkout.monfrerefashion.com/","2026-03-14 14:56:00","SIMPLY50","n/a","No",,,,,"0.0.0.0","","PC Unknown","iPhone","","NEW:340.40","United States of America","1: shopifyApp_5.2.5,2: #15616,3: px,4: 24986320897","no",,,,,"0.00",,"-8576937804335555201",,"[{""product_id"":""8779330453754"",""product_name"":""Flynn San Vicente"",""unit_price"":96.96,""quantity"":1,""sku_code"":""903J35408_SAN VICENTE_S"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""9010346983674"",""product_name"":""Ryder Sequin Noir"",""unit_price"":243.44,""quantity"":1,""sku_code"":""942P105001_SEQUIN NOIR_S"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:340.40","new","5.79","0.00"
"2026564256","80338","377.86","18.89","2026-01-07 23:08:00","1","2026-02-02 13:08:00","6707251970298","Sale","intent.ly Overlays","https://intent.ly/",,"","2026-01-07 22:45:00","","23","No",,,,"MXN","0.0.0.0","OID148093_DID160339_","Apple Mac","PC Unknown","https://www.monfrerefashion.com/products/brando-encino","RETURNING:377.86","Ireland","1: shopifyApp_5.2.5,2: #15091,3: s2s,4: 24986320897","yes","11072934",,,,"0.00",,"5005622096606567817",,"[{""product_id"":""4387912319040"",""product_name"":""Brando Noir"",""unit_price"":214.69,""quantity"":1,""sku_code"":""1008_NOIR_36"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""9010346131706"",""product_name"":""Caine Noir"",""unit_price"":163.17,""quantity"":1,""sku_code"":""1044J105001_NOIR_34"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:6793.78","returning","6.42","0.00"
"2079884241","162254","166.88","20.03","2026-03-26 18:05:00","1","2026-04-21 17:03:00","6848253755642","Sale","DontPayFull.com","http://www.dontpayfull.com",,"https://checkout.monfrerefashion.com/","2026-03-26 18:05:00","DPF20","n/a","No",,,,,"0.0.0.0","","PC Unknown","iPhone","","NEW:166.88","Brazil","1: shopifyApp_5.2.5,2: #15703,3: px,4: 24986320897","no","11352359",,,,"0.00",,"1539191417378550378",,"[{""product_id"":""9010346885370"",""product_name"":""Dean Acid Blue"",""unit_price"":166.88,""quantity"":1,""sku_code"":""909N105425_ACID BLUE_L"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:166.88","new","2.84","0.00"
"2044281686","80338","526.85","26.34","2026-02-01 19:23:00","1","2026-02-24 15:02:00","6752328515834","Sale","intent.ly Overlays","https://intent.ly/",,"https://checkout.monfrerefashion.com/","2026-02-01 19:15:00","","9","No",,,,,"0.0.0.0","OID148095_DID160341_","Android Mobile","Android Mobile","https://www.monfrerefashion.com/products/greyson-tinted-indigo-1?variant=46631814103290&country=US&currency=USD&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&tw_source=google&tw_adid=&tw_campaign=23036050688&tw","NEW:526.85","United States of America","1: shopifyApp_5.2.5,2: #15301,3: px,4: 24986320897","yes","11122576",,,,"0.00",,"-774458285304886263",,"[{""product_id"":""4387912319040"",""product_name"":""Brando Noir"",""unit_price"":210.00,""quantity"":1,""sku_code"":""1008_NOIR_31"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""8614627508474"",""product_name"":""Greyson Tinted Indigo"",""unit_price"":129.25,""quantity"":1,""sku_code"":""1026J64422_TINTED INDIG_31"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""9010345935098"",""product_name"":""Greyson Velvet Vintage Carbon"",""unit_price"":187.60,""quantity"":1,""sku_code"":""1026V105425_VINT CARBON_31"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:526.85","new","8.96","0.00"
